candidate_id,area,crop_path,image_id,captured_at,year,lat,lon,compass_angle,is_pano,creator_username,source_url,license,n_panels_detected,height_native,n_views,ocr_status,ocr_text,ocr_conf
downtown/782767612609729_0,downtown,crops/downtown/782767612609729_0.jpg,782767612609729,2017-04-09T13:51:27+00:00,2017,34.052623055556,-118.25169138889,310.43752120045,False,wsp_us,https://www.mapillary.com/app/?pKey=782767612609729,CC BY-SA 4.0,3,274,1,unknown,,0.0
downtown/470909580632539_0,downtown,crops/downtown/470909580632539_0.jpg,470909580632539,2017-05-12T13:26:33+00:00,2017,34.035093055556,-118.22526305556,265.69171185541,False,mly_la,https://www.mapillary.com/app/?pKey=470909580632539,CC BY-SA 4.0,1,91,1,parking,TOW-AWAY | NOSTOPPING | ANYTIME,0.998
downtown/849533008932839_0,downtown,crops/downtown/849533008932839_0.jpg,849533008932839,2017-04-30T14:06:10+00:00,2017,34.047784722222,-118.22641138889,97.809269984803,False,mly_la,https://www.mapillary.com/app/?pKey=849533008932839,CC BY-SA 4.0,1,114,1,unknown,工,0.683
downtown/295308152096467_0,downtown,crops/downtown/295308152096467_0.jpg,295308152096467,2017-04-09T12:50:12+00:00,2017,34.049566388889,-118.25096,126.37133050632,False,wsp_us,https://www.mapillary.com/app/?pKey=295308152096467,CC BY-SA 4.0,1,92,1,parking,D | ATHENA | BARKING | COIVENENT,0.97
downtown/584278022964909_0,downtown,crops/downtown/584278022964909_0.jpg,584278022964909,2017-04-09T15:51:29+00:00,2017,34.042384722222,-118.25375805556,140.16759497557,False,wsp_us,https://www.mapillary.com/app/?pKey=584278022964909,CC BY-SA 4.0,1,99,1,unknown,TAILOR | SBOP,0.868
downtown/4713312555350497_0,downtown,crops/downtown/4713312555350497_0.jpg,4713312555350497,2021-04-23T21:30:17.861000+00:00,2021,34.043373121687,-118.2576592241,128.34536743164,False,jasonhphung,https://www.mapillary.com/app/?pKey=4713312555350497,CC BY-SA 4.0,1,270,2,unknown,,0.0
downtown/460332198596642_0,downtown,crops/downtown/460332198596642_0.jpg,460332198596642,2018-07-29T23:15:05.284000+00:00,2018,34.046007922566,-118.2434372988,113.5546875,False,lvl5,https://www.mapillary.com/app/?pKey=460332198596642,CC BY-SA 4.0,1,115,1,unknown,M,0.671
downtown/2810504119278388_0,downtown,crops/downtown/2810504119278388_0.jpg,2810504119278388,2017-04-30T14:30:38+00:00,2017,34.047621388889,-118.22778305556,100.94219297497,False,mly_la,https://www.mapillary.com/app/?pKey=2810504119278388,CC BY-SA 4.0,1,93,1,parking,NO VEHICLES | ON TR | Vebicule | no permitidos | sobre vias,0.948
downtown/1633699533492843_0,downtown,crops/downtown/1633699533492843_0.jpg,1633699533492843,2017-04-09T16:18:28+00:00,2017,34.040898055556,-118.25123472222,228.67257251207,False,mly_la,https://www.mapillary.com/app/?pKey=1633699533492843,CC BY-SA 4.0,1,91,1,parking,ENTER HERE | PUBUC | PARKING,0.977
downtown/228372715386652_0,downtown,crops/downtown/228372715386652_0.jpg,228372715386652,2020-10-18T21:54:32.429000+00:00,2020,34.048233299999,-118.2510395,309.97888183594,False,ekaxi,https://www.mapillary.com/app/?pKey=228372715386652,CC BY-SA 4.0,1,269,1,unknown,,0.0
downtown/224768796114133_0,downtown,crops/downtown/224768796114133_0.jpg,224768796114133,2017-04-09T16:14:53+00:00,2017,34.040513055556,-118.25159638889,135.00241429677,False,wsp_us,https://www.mapillary.com/app/?pKey=224768796114133,CC BY-SA 4.0,1,92,1,parking,2HOUR | PARKING | 8AM6PM,0.957
downtown/1190246378110564_0,downtown,crops/downtown/1190246378110564_0.jpg,1190246378110564,2017-04-09T16:00:37+00:00,2017,34.042345,-118.25162472222,321.38810266377,False,wsp_us,https://www.mapillary.com/app/?pKey=1190246378110564,CC BY-SA 4.0,1,90,1,parking,ROAD | HORK | AHEAD,0.97
downtown/463972328051434_1,downtown,crops/downtown/463972328051434_1.jpg,463972328051434,2015-10-06T12:13:20.390000+00:00,2015,34.05209346,-118.24864959,238.98610591888,False,matikin9,https://www.mapillary.com/app/?pKey=463972328051434,CC BY-SA 4.0,1,124,1,unknown,1028286890,0.564
downtown/492398148547342_0,downtown,crops/downtown/492398148547342_0.jpg,492398148547342,2020-10-18T20:21:26.386000+00:00,2020,34.048895700003,-118.2570365,347.64443969727,False,ekaxi,https://www.mapillary.com/app/?pKey=492398148547342,CC BY-SA 4.0,1,264,1,unknown,,0.0
downtown/291912632521661_0,downtown,crops/downtown/291912632521661_0.jpg,291912632521661,2015-10-12T13:21:50.243000+00:00,2015,34.05099636,-118.24463629,42.196982383728,False,matikin9,https://www.mapillary.com/app/?pKey=291912632521661,CC BY-SA 4.0,4,263,1,unknown,,0.0
downtown/242732990942660_0,downtown,crops/downtown/242732990942660_0.jpg,242732990942660,2017-04-09T15:51:46+00:00,2017,34.043636388889,-118.251855,320.74531990873,False,mly_la,https://www.mapillary.com/app/?pKey=242732990942660,CC BY-SA 4.0,2,105,1,unknown,P | LAGO | OLIG ,0.746
downtown/866040073947977_0,downtown,crops/downtown/866040073947977_0.jpg,866040073947977,2017-04-09T12:52:25+00:00,2017,34.053029722222,-118.24786138889,135.77328211802,False,wsp_us,https://www.mapillary.com/app/?pKey=866040073947977,CC BY-SA 4.0,1,86,1,parking,7AM9AM | 4PM | 7PM,0.993
downtown/516468489519566_0,downtown,crops/downtown/516468489519566_0.jpg,516468489519566,2016-11-16T16:09:56.991000+00:00,2016,34.053127022316,-118.2477455721,52.315238616327,False,chrisbeddow,https://www.mapillary.com/app/?pKey=516468489519566,CC BY-SA 4.0,2,258,1,unknown,,0.0
downtown/956677171834944_0,downtown,crops/downtown/956677171834944_0.jpg,956677171834944,2017-04-09T13:37:19+00:00,2017,34.054235,-118.24501138889,33.704965931107,False,mly_la,https://www.mapillary.com/app/?pKey=956677171834944,CC BY-SA 4.0,1,85,1,parking,PUBLIC | PARKING | $10.00 | Flat Rate,0.997
downtown/536479520694111_1,downtown,crops/downtown/536479520694111_1.jpg,536479520694111,2020-06-29T14:55:03.335000+00:00,2020,34.045069230089,-118.25531922007,223.80124832913,False,ekaxi,https://www.mapillary.com/app/?pKey=536479520694111,CC BY-SA 4.0,1,255,1,unknown,,0.0
downtown/3023229491297123_1,downtown,crops/downtown/3023229491297123_1.jpg,3023229491297123,2017-04-09T13:51:03+00:00,2017,34.054251388889,-118.25020138889,308.16808822777,False,wsp_us,https://www.mapillary.com/app/?pKey=3023229491297123,CC BY-SA 4.0,2,86,1,unknown,76 | 5 | 78 | 79 | 355 | 378,0.967
downtown/171212768283770_0,downtown,crops/downtown/171212768283770_0.jpg,171212768283770,2017-04-09T15:02:26+00:00,2017,34.047951388889,-118.24225138889,107.33909837876,False,wsp_us,https://www.mapillary.com/app/?pKey=171212768283770,CC BY-SA 4.0,2,124,1,unknown,6,0.52
downtown/475374697003197_0,downtown,crops/downtown/475374697003197_0.jpg,475374697003197,2017-04-09T12:05:28+00:00,2017,34.048718055556,-118.24811472222,38.521421681867,False,mly_la,https://www.mapillary.com/app/?pKey=475374697003197,CC BY-SA 4.0,3,250,1,unknown,,0.0
downtown/206082087810756_0,downtown,crops/downtown/206082087810756_0.jpg,206082087810756,2017-07-29T21:32:22.483000+00:00,2017,34.054155000517,-118.24399511341,107.37725830078,False,carlos62,https://www.mapillary.com/app/?pKey=206082087810756,CC BY-SA 4.0,1,250,1,unknown,,0.0
downtown/536479520694111_0,downtown,crops/downtown/536479520694111_0.jpg,536479520694111,2020-06-29T14:55:03.335000+00:00,2020,34.045069230089,-118.25531922007,223.80124832913,False,ekaxi,https://www.mapillary.com/app/?pKey=536479520694111,CC BY-SA 4.0,1,247,1,unknown,,0.0
downtown/1167968463666572_2,downtown,crops/downtown/1167968463666572_2.jpg,1167968463666572,2016-11-16T16:15:06+00:00,2016,34.054860505307,-118.24595907714,42.046985475351,False,chrisbeddow,https://www.mapillary.com/app/?pKey=1167968463666572,CC BY-SA 4.0,2,246,1,unknown,,0.0
downtown/488106035604553_0,downtown,crops/downtown/488106035604553_0.jpg,488106035604553,2021-04-23T21:51:03.416000+00:00,2021,34.042746121535,-118.2574108324,220.05549621582,False,jasonhphung,https://www.mapillary.com/app/?pKey=488106035604553,CC BY-SA 4.0,1,246,1,unknown,,0.0
downtown/3071754203052694_0,downtown,crops/downtown/3071754203052694_0.jpg,3071754203052694,2017-05-12T12:59:28+00:00,2017,34.040345,-118.233015,171.64928162682,False,mly_la,https://www.mapillary.com/app/?pKey=3071754203052694,CC BY-SA 4.0,1,110,1,unknown,SLO,0.61
downtown/186538599986738_0,downtown,crops/downtown/186538599986738_0.jpg,186538599986738,2017-04-09T14:08:09+00:00,2017,34.046961388889,-118.25691472222,213.66811250466,False,mly_la,https://www.mapillary.com/app/?pKey=186538599986738,CC BY-SA 4.0,1,121,1,unknown,中,0.508
downtown/4136866729667676_0,downtown,crops/downtown/4136866729667676_0.jpg,4136866729667676,2017-04-09T12:02:55+00:00,2017,34.051536388889,-118.25260805556,215.15975584251,False,wsp_us,https://www.mapillary.com/app/?pKey=4136866729667676,CC BY-SA 4.0,2,108,1,unknown,100,0.631
downtown/148613957213236_0,downtown,crops/downtown/148613957213236_0.jpg,148613957213236,2017-04-09T16:01:05+00:00,2017,34.039996388889,-118.25547638889,51.580234487865,False,mly_la,https://www.mapillary.com/app/?pKey=148613957213236,CC BY-SA 4.0,1,83,1,unknown,a,0.97
downtown/915426437375710_0,downtown,crops/downtown/915426437375710_0.jpg,915426437375710,2025-05-21T06:26:33.810000+00:00,2025,34.050318394633,-118.25398453863,214.50746143485,False,MicahStokes,https://www.mapillary.com/app/?pKey=915426437375710,CC BY-SA 4.0,1,87,1,unknown,日,0.89
downtown/474214877203863_1,downtown,crops/downtown/474214877203863_1.jpg,474214877203863,2017-04-09T15:15:26+00:00,2017,34.046861388889,-118.25691805556,130.19205164987,False,mly_la,https://www.mapillary.com/app/?pKey=474214877203863,CC BY-SA 4.0,1,81,1,parking,4HOUR | PARKING | 8,0.996
downtown/934301113994565_0,downtown,crops/downtown/934301113994565_0.jpg,934301113994565,2017-04-09T15:58:53+00:00,2017,34.046188055556,-118.24755638889,218.50949532974,False,mly_la,https://www.mapillary.com/app/?pKey=934301113994565,CC BY-SA 4.0,2,101,1,unknown,DE,0.694
downtown/493536338440408_0,downtown,crops/downtown/493536338440408_0.jpg,493536338440408,2017-04-09T12:03:03+00:00,2017,34.050983055556,-118.25182,223.37208211216,False,wsp_us,https://www.mapillary.com/app/?pKey=493536338440408,CC BY-SA 4.0,2,241,1,unknown,,0.0
downtown/5518372181571139_1,downtown,crops/downtown/5518372181571139_1.jpg,5518372181571139,2017-04-09T12:48:55+00:00,2017,34.048203055556,-118.25224638889,118.34825349363,False,wsp_us,https://www.mapillary.com/app/?pKey=5518372181571139,CC BY-SA 4.0,1,241,1,unknown,,0.0
downtown/296702375247567_0,downtown,crops/downtown/296702375247567_0.jpg,296702375247567,2016-05-31T23:06:32.820000+00:00,2016,34.05,-118.249994,125.1753,False,moeizlack,https://www.mapillary.com/app/?pKey=296702375247567,CC BY-SA 4.0,1,238,1,unknown,,0.0
downtown/305404320979124_0,downtown,crops/downtown/305404320979124_0.jpg,305404320979124,2017-04-09T15:51:01+00:00,2017,34.040191388889,-118.25721138889,46.874638747247,False,mly_la,https://www.mapillary.com/app/?pKey=305404320979124,CC BY-SA 4.0,1,85,1,unknown,Forlease |213.471,0.892
downtown/1181762412243832_1,downtown,crops/downtown/1181762412243832_1.jpg,1181762412243832,2016-05-31T23:05:48.831000+00:00,2016,34.050356,-118.250451,117.947,False,moeizlack,https://www.mapillary.com/app/?pKey=1181762412243832,CC BY-SA 4.0,2,238,1,unknown,,0.0
downtown/1616403358562849_0,downtown,crops/downtown/1616403358562849_0.jpg,1616403358562849,2017-04-09T12:12:41+00:00,2017,34.049646388889,-118.24600972222,45.042685300486,False,wsp_us,https://www.mapillary.com/app/?pKey=1616403358562849,CC BY-SA 4.0,1,85,1,parking,2 | PARKING | 8xM=8k,0.899
downtown/314026066981003_1,downtown,crops/downtown/314026066981003_1.jpg,314026066981003,2017-05-12T13:35:54+00:00,2017,34.047226388889,-118.23623305556,267.69626510063,False,mly_la,https://www.mapillary.com/app/?pKey=314026066981003,CC BY-SA 4.0,1,84,1,parking,TOW-AWAY | 6AM | 6PK | EXCEPT SUN,0.9
downtown/2051087065029388_0,downtown,crops/downtown/2051087065029388_0.jpg,2051087065029388,2018-10-03T00:02:39.675000+00:00,2018,34.049050706529,-118.25703485374,231.6570892334,False,lvl5,https://www.mapillary.com/app/?pKey=2051087065029388,CC BY-SA 4.0,1,79,1,unknown,MUST,1.0
downtown/173611241322986_0,downtown,crops/downtown/173611241322986_0.jpg,173611241322986,2017-04-09T12:30:28+00:00,2017,34.041063055556,-118.24333472222,35.907548077677,False,mly_la,https://www.mapillary.com/app/?pKey=173611241322986,CC BY-SA 4.0,4,235,1,unknown,,0.0
downtown/205739731223707_0,downtown,crops/downtown/205739731223707_0.jpg,205739731223707,2018-10-01T23:55:07.057000+00:00,2018,34.051606253507,-118.2525976843,168.17301940918,False,lvl5,https://www.mapillary.com/app/?pKey=205739731223707,CC BY-SA 4.0,2,97,1,unknown,喜,0.706
downtown/282089250063066_0,downtown,crops/downtown/282089250063066_0.jpg,282089250063066,2017-04-09T14:15:41+00:00,2017,34.053161388889,-118.24828972222,100.93014685697,False,mly_la,https://www.mapillary.com/app/?pKey=282089250063066,CC BY-SA 4.0,1,78,4,parking,PUBLIC | PARKING,1.0
downtown/215938686662433_0,downtown,crops/downtown/215938686662433_0.jpg,215938686662433,2017-04-09T16:14:17+00:00,2017,34.039555,-118.25285305556,56.996938276732,False,mly_la,https://www.mapillary.com/app/?pKey=215938686662433,CC BY-SA 4.0,1,78,1,unknown,2,0.991
downtown/304543361195631_0,downtown,crops/downtown/304543361195631_0.jpg,304543361195631,2017-04-09T15:51:46+00:00,2017,34.043503055556,-118.25178472222,55.33804072405,False,mly_la,https://www.mapillary.com/app/?pKey=304543361195631,CC BY-SA 4.0,2,79,1,parking,PUBLIC PARKING,0.966
downtown/534229094269281_0,downtown,crops/downtown/534229094269281_0.jpg,534229094269281,2018-07-29T23:10:44.484000+00:00,2018,34.051251280369,-118.25233889109,130.61090087891,False,lvl5,https://www.mapillary.com/app/?pKey=534229094269281,CC BY-SA 4.0,2,230,1,unknown,,0.0
downtown/2762536843995541_0,downtown,crops/downtown/2762536843995541_0.jpg,2762536843995541,2017-04-30T13:47:34+00:00,2017,34.049481388889,-118.22568638889,98.677999061711,False,mly_la,https://www.mapillary.com/app/?pKey=2762536843995541,CC BY-SA 4.0,2,229,1,unknown,,0.0
downtown/2928545387392973_0,downtown,crops/downtown/2928545387392973_0.jpg,2928545387392973,2017-04-30T13:10:05+00:00,2017,34.043248055556,-118.23446305556,29.754795069761,False,mly_la,https://www.mapillary.com/app/?pKey=2928545387392973,CC BY-SA 4.0,1,97,1,unknown,ANYTTIME,0.68
downtown/3817110645009827_0,downtown,crops/downtown/3817110645009827_0.jpg,3817110645009827,2017-04-09T14:01:53+00:00,2017,34.047593055556,-118.25644638889,314.02905483441,False,wsp_us,https://www.mapillary.com/app/?pKey=3817110645009827,CC BY-SA 4.0,1,77,1,parking,TOW-AWAY | NO STOPPING | ANY TIME,0.983
downtown/1237364116719085_0,downtown,crops/downtown/1237364116719085_0.jpg,1237364116719085,2017-04-09T12:38:17+00:00,2017,34.044688055556,-118.24527138889,12.861523496123,False,wsp_us,https://www.mapillary.com/app/?pKey=1237364116719085,CC BY-SA 4.0,1,78,1,parking,WAY | STOPPING | ANY | TIME,0.961
downtown/133041842147674_0,downtown,crops/downtown/133041842147674_0.jpg,133041842147674,2017-04-09T15:57:02+00:00,2017,34.049558055556,-118.24393805556,27.377232377158,False,mly_la,https://www.mapillary.com/app/?pKey=133041842147674,CC BY-SA 4.0,2,83,1,unknown,NOTICE | WETY ILAISS | HARO HAT | AREA,0.875
downtown/686936611167157_0,downtown,crops/downtown/686936611167157_0.jpg,686936611167157,2025-05-21T23:10:24.484000+00:00,2025,34.0474664827,-118.2569750383,307.67091637933,False,MicahStokes,https://www.mapillary.com/app/?pKey=686936611167157,CC BY-SA 4.0,1,86,2,unknown,OC,0.822
downtown/462904314998246_0,downtown,crops/downtown/462904314998246_0.jpg,462904314998246,2017-04-09T14:31:05+00:00,2017,34.035928055556,-118.23999,41.073039664225,False,wsp_us,https://www.mapillary.com/app/?pKey=462904314998246,CC BY-SA 4.0,1,85,1,parking,Ne | PARKING,0.824
downtown/470696423988659_0,downtown,crops/downtown/470696423988659_0.jpg,470696423988659,2017-05-12T13:09:21+00:00,2017,34.038278055556,-118.23130638889,263.85027240584,False,mly_la,https://www.mapillary.com/app/?pKey=470696423988659,CC BY-SA 4.0,1,76,1,parking,TOW | AWAY | TEMPORARY | PARKING | TIME | ANY,0.993
downtown/1619142194949205_1,downtown,crops/downtown/1619142194949205_1.jpg,1619142194949205,2017-04-09T14:47:57+00:00,2017,34.053288055556,-118.24518305556,128.52765132588,False,mly_la,https://www.mapillary.com/app/?pKey=1619142194949205,CC BY-SA 4.0,1,96,1,unknown,NAON | G,0.673
downtown/162029755735369_0,downtown,crops/downtown/162029755735369_0.jpg,162029755735369,2015-10-12T13:21:52.353000+00:00,2015,34.05099407,-118.24462624,109.49867916107,False,matikin9,https://www.mapillary.com/app/?pKey=162029755735369,CC BY-SA 4.0,3,225,1,unknown,,0.0
downtown/380143356649265_0,downtown,crops/downtown/380143356649265_0.jpg,380143356649265,2018-11-30T18:47:46.232000+00:00,2018,34.046040974692,-118.23273990743,294.91345214844,False,lvl5,https://www.mapillary.com/app/?pKey=380143356649265,CC BY-SA 4.0,1,85,1,unknown,NEIA | BEGIN,0.818
downtown/210987497190965_0,downtown,crops/downtown/210987497190965_0.jpg,210987497190965,2015-10-25T15:26:57.356000+00:00,2015,34.04785204,-118.22759599,290.52990010263,False,omaru,https://www.mapillary.com/app/?pKey=210987497190965,CC BY-SA 4.0,2,222,1,unknown,,0.0
downtown/254174313103435_0,downtown,crops/downtown/254174313103435_0.jpg,254174313103435,2017-04-09T12:14:13+00:00,2017,34.050763055556,-118.24756638889,27.239809959132,False,wsp_us,https://www.mapillary.com/app/?pKey=254174313103435,CC BY-SA 4.0,1,77,1,unknown,NO | TRESPASSING | ISSERS WILL | PROSECUTED,0.945
downtown/194774772471688_0,downtown,crops/downtown/194774772471688_0.jpg,194774772471688,2017-04-09T14:02:01+00:00,2017,34.047736388889,-118.25667305556,298.07012773411,False,mly_la,https://www.mapillary.com/app/?pKey=194774772471688,CC BY-SA 4.0,1,104,1,unknown,SETAS,0.569
downtown/931088777688740_0,downtown,crops/downtown/931088777688740_0.jpg,931088777688740,2017-04-09T14:53:10+00:00,2017,34.045755,-118.23968805556,18.000942986114,False,mly_la,https://www.mapillary.com/app/?pKey=931088777688740,CC BY-SA 4.0,1,100,1,unknown,O,0.597
downtown/1371637456540460_1,downtown,crops/downtown/1371637456540460_1.jpg,1371637456540460,2017-04-09T14:42:26+00:00,2017,34.044023055556,-118.25798638889,128.56669936523,False,wsp_us,https://www.mapillary.com/app/?pKey=1371637456540460,CC BY-SA 4.0,1,78,1,unknown,PELC | 6.5.,0.894
downtown/3040982612791926_1,downtown,crops/downtown/3040982612791926_1.jpg,3040982612791926,2017-07-19T07:24:03+00:00,2017,34.050915,-118.249865,306.82476143928,False,mly_la,https://www.mapillary.com/app/?pKey=3040982612791926,CC BY-SA 4.0,1,73,1,unknown,4,0.982
downtown/786791908933023_0,downtown,crops/downtown/786791908933023_0.jpg,786791908933023,2017-04-09T14:45:30+00:00,2017,34.050784722222,-118.25192972222,65.283346808561,False,wsp_us,https://www.mapillary.com/app/?pKey=786791908933023,CC BY-SA 4.0,1,73,1,parking,PARKING | 408,0.981
downtown/229533212301247_0,downtown,crops/downtown/229533212301247_0.jpg,229533212301247,2020-01-24T20:45:53.502000+00:00,2020,34.049596,-118.247586,229.23577880859,False,turne514,https://www.mapillary.com/app/?pKey=229533212301247,CC BY-SA 4.0,2,216,1,unknown,,0.0
downtown/1480794435590395_0,downtown,crops/downtown/1480794435590395_0.jpg,1480794435590395,2018-10-06T01:03:21.642000+00:00,2018,34.050086582098,-118.24653169475,307.6171875,False,lvl5,https://www.mapillary.com/app/?pKey=1480794435590395,CC BY-SA 4.0,1,84,1,unknown,O,0.777
downtown/145584464142155_0,downtown,crops/downtown/145584464142155_0.jpg,145584464142155,2017-04-09T16:14:18+00:00,2017,34.039544722222,-118.252845,30.586306976981,False,mly_la,https://www.mapillary.com/app/?pKey=145584464142155,CC BY-SA 4.0,1,72,1,unknown,2,0.995
downtown/336688431307941_0,downtown,crops/downtown/336688431307941_0.jpg,336688431307941,2017-04-09T14:31:25+00:00,2017,34.037394722222,-118.24201638889,39.85163551796,False,wsp_us,https://www.mapillary.com/app/?pKey=336688431307941,CC BY-SA 4.0,1,215,1,unknown,,0.0
downtown/492247108637274_0,downtown,crops/downtown/492247108637274_0.jpg,492247108637274,2017-04-09T15:57:06+00:00,2017,34.049228055556,-118.244165,308.40223357932,False,wsp_us,https://www.mapillary.com/app/?pKey=492247108637274,CC BY-SA 4.0,1,72,1,parking,LITTLE TOKYO | LIBRARY | FARKING | ONLY,0.988
downtown/374545407200348_0,downtown,crops/downtown/374545407200348_0.jpg,374545407200348,2017-04-09T12:45:56+00:00,2017,34.044956388889,-118.25190805556,129.64509781202,False,mly_la,https://www.mapillary.com/app/?pKey=374545407200348,CC BY-SA 4.0,1,86,2,unknown,酒,0.734
downtown/845947809355269_0,downtown,crops/downtown/845947809355269_0.jpg,845947809355269,2017-04-30T13:57:26+00:00,2017,34.046941388889,-118.22681638889,92.372345929808,False,mly_la,https://www.mapillary.com/app/?pKey=845947809355269,CC BY-SA 4.0,1,86,1,unknown,R,0.74
downtown/2886381098342501_0,downtown,crops/downtown/2886381098342501_0.jpg,2886381098342501,2017-04-09T13:37:19+00:00,2017,34.054238055556,-118.24501972222,302.50995349127,False,wsp_us,https://www.mapillary.com/app/?pKey=2886381098342501,CC BY-SA 4.0,1,74,1,parking,TOW-AWAY | NOSTOPING | ANY TIME,0.938
downtown/878526956059893_0,downtown,crops/downtown/878526956059893_0.jpg,878526956059893,2020-07-01T16:47:23.094000+00:00,2020,34.042349566733,-118.25379233884,52.176879882812,False,fcarneyibi,https://www.mapillary.com/app/?pKey=878526956059893,CC BY-SA 4.0,1,212,1,unknown,,0.0
downtown/3927524763997328_0,downtown,crops/downtown/3927524763997328_0.jpg,3927524763997328,2020-09-24T20:44:53.878000+00:00,2020,34.049235300002,-118.256584,218.51885986328,False,ekaxi,https://www.mapillary.com/app/?pKey=3927524763997328,CC BY-SA 4.0,1,210,1,unknown,,0.0
downtown/3838938829507919_1,downtown,crops/downtown/3838938829507919_1.jpg,3838938829507919,2017-04-09T14:49:26+00:00,2017,34.052678055556,-118.24421638889,217.39472562162,False,wsp_us,https://www.mapillary.com/app/?pKey=3838938829507919,CC BY-SA 4.0,1,70,1,parking,TOW-AWAY | NOSTOPPING | ANY | TIME,0.999
downtown/1183191452163279_0,downtown,crops/downtown/1183191452163279_0.jpg,1183191452163279,2018-09-29T00:34:46.876000+00:00,2018,34.037744427769,-118.25771487027,34.408752441406,False,lvl5,https://www.mapillary.com/app/?pKey=1183191452163279,CC BY-SA 4.0,1,98,1,unknown,色,0.573
downtown/486370679083956_0,downtown,crops/downtown/486370679083956_0.jpg,486370679083956,2017-04-09T12:04:28+00:00,2017,34.049986388889,-118.25014305556,220.09879969803,False,wsp_us,https://www.mapillary.com/app/?pKey=486370679083956,CC BY-SA 4.0,1,71,1,parking,TOW-AWAY | NO STOPPING | ANY TIME,0.98
downtown/1378926435815193_0,downtown,crops/downtown/1378926435815193_0.jpg,1378926435815193,2017-04-09T15:54:15+00:00,2017,34.049294722222,-118.24623638889,211.9558159845,False,mly_la,https://www.mapillary.com/app/?pKey=1378926435815193,CC BY-SA 4.0,1,70,1,parking,PUBLIC | PARKING | FLAT,1.0
downtown/311093347312094_0,downtown,crops/downtown/311093347312094_0.jpg,311093347312094,2017-04-09T12:14:56+00:00,2017,34.051493055556,-118.24883805556,23.696252956735,False,wsp_us,https://www.mapillary.com/app/?pKey=311093347312094,CC BY-SA 4.0,1,209,1,unknown,,0.0
downtown/1860685267422795_0,downtown,crops/downtown/1860685267422795_0.jpg,1860685267422795,2017-04-09T14:45:22+00:00,2017,34.050345,-118.25217138889,130.38440385757,False,wsp_us,https://www.mapillary.com/app/?pKey=1860685267422795,CC BY-SA 4.0,1,207,1,unknown,,0.0
downtown/322198946010499_1,downtown,crops/downtown/322198946010499_1.jpg,322198946010499,2017-04-09T15:12:16+00:00,2017,34.054253055556,-118.25025805556,309.75097201062,False,wsp_us,https://www.mapillary.com/app/?pKey=322198946010499,CC BY-SA 4.0,3,71,1,unknown,355 | 378,0.961
downtown/754624475237408_1,downtown,crops/downtown/754624475237408_1.jpg,754624475237408,2017-04-09T14:15:52+00:00,2017,34.05317,-118.24795972222,224.96773272744,False,wsp_us,https://www.mapillary.com/app/?pKey=754624475237408,CC BY-SA 4.0,1,69,2,unknown,ON | RED,1.0
downtown/1424011397933592_0,downtown,crops/downtown/1424011397933592_0.jpg,1424011397933592,2017-04-09T14:45:17+00:00,2017,34.049849722222,-118.25253138889,301.7013906668,False,mly_la,https://www.mapillary.com/app/?pKey=1424011397933592,CC BY-SA 4.0,1,205,1,unknown,,0.0
downtown/751882055524301_0,downtown,crops/downtown/751882055524301_0.jpg,751882055524301,2017-04-09T13:59:48+00:00,2017,34.050803055556,-118.25337972222,307.46990500441,False,wsp_us,https://www.mapillary.com/app/?pKey=751882055524301,CC BY-SA 4.0,1,202,1,unknown,,0.0
downtown/951733385657567_0,downtown,crops/downtown/951733385657567_0.jpg,951733385657567,2016-06-25T16:38:44.947000+00:00,2016,34.043883077786,-118.25794696125,40.824451251312,False,black_tea,https://www.mapillary.com/app/?pKey=951733385657567,CC BY-SA 4.0,1,201,1,unknown,,0.0
downtown/186642530005261_0,downtown,crops/downtown/186642530005261_0.jpg,186642530005261,2020-09-24T21:19:14.976000+00:00,2020,34.0434408,-118.25772969972,128.1106262207,False,ekaxi,https://www.mapillary.com/app/?pKey=186642530005261,CC BY-SA 4.0,1,201,1,unknown,,0.0
downtown/739826950046269_0,downtown,crops/downtown/739826950046269_0.jpg,739826950046269,2017-04-09T15:34:12+00:00,2017,34.052086388889,-118.25398138889,15.772506953217,False,mly_la,https://www.mapillary.com/app/?pKey=739826950046269,CC BY-SA 4.0,2,201,1,unknown,,0.0
downtown/502011797650095_0,downtown,crops/downtown/502011797650095_0.jpg,502011797650095,2017-04-09T12:07:38+00:00,2017,34.045036388889,-118.24171472222,36.489822320258,False,mly_la,https://www.mapillary.com/app/?pKey=502011797650095,CC BY-SA 4.0,1,201,1,unknown,,0.0
downtown/373500220654353_0,downtown,crops/downtown/373500220654353_0.jpg,373500220654353,2017-04-30T14:29:55+00:00,2017,34.047596388889,-118.22778,274.38712107606,False,mly_la,https://www.mapillary.com/app/?pKey=373500220654353,CC BY-SA 4.0,1,89,3,unknown,25,0.621
downtown/468326137735465_0,downtown,crops/downtown/468326137735465_0.jpg,468326137735465,2017-04-09T14:31:14+00:00,2017,34.036588055556,-118.24086638889,41.995637350809,False,wsp_us,https://www.mapillary.com/app/?pKey=468326137735465,CC BY-SA 4.0,1,200,1,unknown,,0.0
downtown/996926474379089_0,downtown,crops/downtown/996926474379089_0.jpg,996926474379089,2017-04-09T15:09:31+00:00,2017,34.053478055556,-118.24527138889,33.359001593866,False,wsp_us,https://www.mapillary.com/app/?pKey=996926474379089,CC BY-SA 4.0,1,66,2,unknown,378 | 442 | 487 | 687,1.0
